,deep_blue_____Type Directors Club 2019 in Seoul12주
,deep_blue_____#tdc#tdc65#typedirectorsclub#서울숲#언더스탠드에비뉴#삼원페이퍼갤러리#전시#성수#성수전시#타이포그래피#typography#design#디자인#그래픽#그래픽디자인#포스터#poster#graphicdesign12주답글 달기
,archivendelete저두 어제 총총 다녀왔어욥 ??12주답글 달기
,gxxbxxm안녕하세요 인친님! ????2분 만에 클렌징이 끝나는데피부까지 좋아지는 #루미스파 들어보셨나요?무료로 피부관리 체험을 진행해드리고 원하시면추가수입 벌어가실 수 있는 기회도 있어요!???? 카톡 kkb3068 & DM ????12주답글 달기
,fibrenodesign오 멋지다!11주답글 달기
,"studiohangeul비 오는 일요일, 전시 보러가기많은 것을 배우고 얻어간 시간#tdcnewyork2019inseoul #tdc2019 #tdcnewyork #typography #타이포그래피 #타이포그래피포스터 #typographyposter #언더스탠드에비뉴 #understandavenue #성수동 #삼원페이퍼갤러리 #서울숲 #삼원페이퍼 #seoul #korea12주"
,d_wxo#서울숲 #언더스탠드에비뉴 #understandavenue #타이포그래피전시 #삼원페이퍼갤러리 #오오티디 #ootd #f4f #일상 #스트릿 #데일리 #놈코어 #일상스타그램 #데일리스타그램 #소통 #94 #맞팔 #소통해요 #대학생12주답글 달기
,nigsyeon소통고고!!!인친해용^^ 제피드도놀러오세요~~~12주답글 달기
,uyggnuoy서현에 이모밥줘잉이라고 있음 백반 개꿀12주답글 달기
,thestarvinghero카와이요12주답글 달기
,02x19x.삼원페이퍼갤러리15주
,02x19x??15주답글 달기
,ahn_syeon잊지못할 과거- 14년전 오늘??2005년#아티스트북-강진숙전#북아트#아티스트북#독일판화#삼원페이퍼갤러리#생애 첫 DP~18주
,d_nohbitnal----[#삼원아트스폰서십#2기#발대식]삼원아트스폰서십 2기로 선발되었어요?????♀?올해는 삼원의 다양한 종이와 함께 재미있고 더욱 감성감성한 작업을 해 볼 수 있을 것 같아요??-함께하는 멋진 작가님들도 뵈어서 너무 반가웠구 좋은 작품들 많이 기대하겠습니다??(첫번째 사진은 photo by Lino작가님????)----#삼원페이퍼#samwonpaper #삼원아트스폰서십#2기#발대식#삼원페이퍼갤러리#캘리그라피#캘리스타그램#감성캘리#붓글씨#손글씨#감성글씨#빛날#빛날쓰다#빛날글씨#calligraphy#bitnal#designbitnal#digitalcalligraphy#procreate-[#빛날캘리] [#디자인NOH]29주
,from_chu.nee빛나르의 활동 기대해욥????29주좋아요 1개답글 달기
,key284우왓~빛날작가의 빛나는 활동 기대함요~??????29주좋아요 1개답글 달기
,grace_calli우앙 기대할게요!! ????29주좋아요 1개답글 달기
,j_dadam빛날 2019년에 더 빛날??29주좋아요 1개답글 달기
,calli.flora넘멋지당~~???? 홧팅홧팅~!!????29주좋아요 1개답글 달기
,ezenplace와우??28주답글 달기
,sons_dr발품하다 흘러 흘러 이곳까지 ??-#을지로 #방산시장 #삼원페이퍼갤러리30주
,jinae48????????????????30주좋아요 2개답글 달기
,rabbitbrab삼원페이퍼 갤러리샵 2층_ 전시실도 구경을~..페이퍼모아에서라벨지 구입하고2층에있는 종이 샘플 전시장에도 방문~멋진 종이 작품들이 가득~????..한참을 구경하고아이스크림과 커피로 당보충-~????..[브랜드 디자인 클래스]*수강 문의는 카톡 rabbitbrab*자세한 사항은 블로그를 참조해 주세요~www.rabbitbrab.com ..#라벨지 #크라프트지 #트레싱지 #삼원페이퍼갤러리 #삼원페이퍼모어 #방산시장 #을지로 #종이샘플 #백화점쇼핑보다 #종이쇼핑이더즐거움 #마지막날에도열일?? #라벨 #라벨만들기 #브랜드디자인클래스 #라벨디자인수업 #라벨스티커 #paper #papershop #design #paperart #래빗비랩디자인스튜디오31주
,sansoobinoo?? 새해엔 좋은 일들 가득가득 ~행복한일들 가득가득 ~하세요^^31주좋아요 1개답글 달기
,rabbitbrab삼원페이퍼 갤러리샵에 다녀왔네요~..2018년 마지막 날~브랜드디자인클래스에서 사용할라벨지를 사러삼원페이퍼 갤러리샵에다녀왔습니다~.마지막 날이라 그런지방산시장도 한산했지만오랜만에종이 구경 맘껏하니~기분이 업~??...[브랜드 디자인 클래스]*수강 문의는 카톡 rabbitbrab*자세한 사항은 블로그를 참조해 주세요~www.rabbitbrab.com ..#라벨지 #크라프트지 #트레싱지 #삼원페이퍼갤러리 #삼원페이퍼모어 #방산시장 #을지로 #종이샘플 #백화점쇼핑보다 #종이쇼핑이더즐거움 #마지막날에도열일?? #라벨 #라벨만들기 #브랜드디자인클래스 #라벨디자인수업 #라벨스티커 #paper #papershop #design #paperart #래빗비랩디자인스튜디오31주
삼성미술관리움,삼성미술관리움
,"serahong0514나의 5학년때 담임선생님께서 도슨트를 맡고 계신 삼성미술관리움. 앤디워홀때 핫했던 그곳!예전에 플라토로 유명했는데 이제는 삼성재단에서 관리하는 미술관이 리움과 호암에 남아있다. 로댕도 물론????권*송선생님?? 찾아뵈야지 생각만 하고 있었는데 이제야 뵙고온다. 퇴직한지 5년되셨는데 20년 넘게 도슨트를 맡고 계신다. 강화에 정착하려 하셨으나 현재는 예산에 작업실을 두시고 아이들을 가르키고 여러 골동품을 수집하며 민화를 공부하신다. 자랑스러운 나의 은사님^^명함도 공손히 받고 리움에 오게 되면 미리 연락달라고 하셨다. 1시간이 넘는 도슨트 세라에게 힘들었겠지만, 도슨트 내내 세라를 챙겨주시고 말도 걸어주시고 너무나 감사했다. 주말에 시간내서 선생님 뵈러 예산에 내려가봐야겠다. 이우환 작가의 “관계항” 여기서도 보여서 세라가 어제 소마미술관에서 봤던거라고 하니 여럿 놀람ㅋㅋ 그 옆에 백남준 작가의 미디어아트도 어제 소마미술관에서 봤던거라고 또 아는척ㅋㅋ 환기미술관에 추가로 전시된것들 알려주셨는데환기미술관은 원래 알고있었고 봄에 다녀왔으니 일단 패스????나중에 선생님과 대화할때 똑같은 작품이 다른곳에 전시되는건 어떤 의미냐고 여쭤봤더니 모든 현대미술은 작품의 진위여부보다는 호흡?소통이 우선이라 하셨는데여러곳에서 접할수 있고, 의미는 같지만 각자 다른시각으로 해석하게 되는것도 재밌는것 같다. 최정화작가는 차도 없고,핸드폰도 없다고 하는데 로툰다를 전시,기획 할때 연락할방법이 없어서 애먹으셨다는 에피소드도 들었다.아 뭔가 내가 다시 초등학생이 되어 선생님이랑 같은 교실에있다가 온 기분이 든다. 너무너무 좋다????5월에 리움 수업하러 다시와야하니 오늘은 여기까지^^..#삼성미술관#리움#leeum#삼성미술관리움#한남동#도슨트#나의은사님#미술관투어#최정화#이우환#백남준#청자#백자#이중섭#김홍도#김중업#김환기#고미술#현대미술#7세#전시#관람#날씨#????#전통판화교육#로툰다#연금술#에어피쉬#iloveairfish#베베베베25주"
,h_jane44오~??24주좋아요 1개답글 달기
,"dear_two_woo구경 잘하고 가요^_^!ㅎㅎ추운날씨에 감기 조심하시구 닭띠아들, 예비황금돼지띠맘인데 서로 인친하며 소통해요??24주좋아요 1개답글 달기"
,eunjii__00__??사진 보다가 피드 분위기가 좋아서 맞팔 신청하고 가요~ 같이 소통해요 ??????22주답글 달기
,the.browny아이옷도 너무이쁘게  잘입히시네요^&22주좋아요 1개답글 달기
,the.browny??22주답글 달기
,lll_lainey#art #artgallery #artwork #삼성미술관리움 #삼성미술관 #미술관 #leeum107주
,mmartino82@lll_lainey Wow!! So cool!! ??107주답글 달기
,gggggggongzi#leeum..잠시 혼자만의 시간..#꽁지?문화5주
,gggggggongzi#삼성미술관 #리움 #삼성미술관리움 #리움미술관 #이태원 #전시 #미술 #미술관 #전시관 #한남동 #한남동리움 #오늘은 #게르하르트리히터 #두개의촛불 #가장끌린그림5주답글 달기
,imyl0720자유부인??5주좋아요 1개답글 달기
,yumoon_n#삼성미술관리움117주
,"hoo.stagram#후스타그램오랜만에 서울 출장중 ??간헐적으로 비도 오고 습하지만, 왠지 뿌듯한 하루#일상 #맞팔 #선팔 #소통 #팔로우 #아이폰6플러스 #daily #instalike #instagood #instamood #f4f #follow#서울 #한남동 #삼성미술관리움 #전시회 #문화생활 #hot #hotsummer108주"
,damidami지금 리움 무슨전시하나용108주답글 달기
,inkyu8811저 대신 좋은 곳 많이 다녀오세요?108주답글 달기
,bv_into_blue이렇게 좋은 출장은 환영!108주답글 달기
,jooonkwon초이스 굳108주답글 달기
,excellent.k우와 출장으로 전시회인가요?!??108주답글 달기
,excellent.k아!! 외근 나가신줄 알았어요..??ㅋㅋㅋ108주답글 달기
,damidami아아 지금 리움 기획전 안하는걸루 알구있어서 ㅋㅋ 새로운거 있는건가 했네요108주좋아요 1개답글 달기
,whitesqueWhen I’m in #Leeum. ....#whywhiteworks #minimalism #seoultrip #seoultravel #leeummuseum #리움#삼성미술관리움 #서울여행#이태원63주
,bling_kwak#꿀주말사진은 지난주 부모참여수업끝났더니일요일이 왜케 좋으냐....?? #삼성미술관리움 #봄 #한남동 #이태원 #데이트 #일상스타그램 #여행스타그램 #셀피 #화이트블라우스 #데일리코디#치마 #셀스타그램 #얼스타그램 #셀스타 #얼스타 #데일리 #패션스타그램 #데일리패션 #좋아요 #찍스타그램 #럽스타그램 #뷰티스타그램 #뷰티 #소통 #daily #dailylook #dailyfashion #ootd119주
,su_jin_love_???119주좋아요 1개답글 달기
,in_.j크..?분위기 넘 좋아요119주좋아요 1개답글 달기
,hotgirl_kk잘 보고 갑니다~????119주좋아요 1개답글 달기
,kim__us_분위기 너무 좋아요!119주좋아요 1개답글 달기
,dortusjj해리그르케조아?ㅎㅎ힘들었구나많이ㅠ119주좋아요 1개답글 달기
,__leve사진 너무 예쁜거 아닌가요ㅎㅎ119주좋아요 1개답글 달기
,bling_kwak@dortusjj 나이가 드는게 느껴지네...효ㅋㅋㅋㅋㅋ언니두꿀주말??119주답글 달기
,about_mode분위기 좋으시네요. 소통해요 :)119주좋아요 1개답글 달기
,harami_mom_와 엄청 잘나왓다~~~??????119주좋아요 1개답글 달기
,kevinit_park사진 잘 보고 가요~ 소통해요??119주좋아요 1개답글 달기
,_room204__??119주좋아요 1개답글 달기
,bling_kwak@harami_mom_ ????♥119주답글 달기
,bambi_zzang생각이 많아도 탈#leeum#museum125주
,hi__jjuu와 뒤태 코피 퐝?125주답글 달기
,fiveo18Nice backshot?125주답글 달기
,aengcho아... 이쁜..뒤태ㅜㅜ대박쓰125주답글 달기
,linji_linji어뭐 저기요 말걸고싶어요??125주답글 달기
,jun_hwan_lee????125주답글 달기
,yoyo_jini완전 에스라인이구먼 ????125주답글 달기
,luv_ce뒷태도 옴마나??????125주답글 달기
,hdj701하트가 보이네요??125주답글 달기
,jin._.h.h부러워유유ㅠㅠㅠㅠ 뒷태마저 이쁘다니 ㅠㅠ힝125주답글 달기
,im__hayoung뒷태도 짱 짱짱??121주답글 달기
,kkngart??119주답글 달기
,scent.square미술관 너무 이쁜데요 ????118주답글 달기
,yoori_0923#리움미술관 올라퍼엘리아슨 전시 보고왔땽???? 생각을 깨는 신선한 작품들 투성이여따:D 전시내내 감탄하고 놀라고의 반복이였다 쨩쨩??#한남동#삼성미술관리움#올라퍼엘리아슨#세상의모든가능성#OlafurEliasson#TheParliamentofPossibilities147주
,yoori_0923@dlackdtn 남기나 안남기나 내가 바야지????147주답글 달기
,jia.3chon@yoori_0923 꼭 가야겠네!! 조만간 댕기온다잉!!????147주답글 달기
,h__woo.lee날씬이 이시군요.!147주답글 달기
,kgeonhee우와 예뻐요147주답글 달기
,piiin_전시 또 보러 가려구요??147주답글 달기
,yoori_0923@h__woo85 히히 고맙습니댜:) @kgeonhee 그쵸!!! 반짝반짝?? @piiin_ 이거 보시러 가려구요???147주답글 달기
,bene_shin저 신발 세탁하는거 맞지?ㅋㅋㅋㅋ147주답글 달기
,piiin_@yoori_0923 이미 보고왔는데 본 티켓으로 재발행 된다고 하더라구요!147주답글 달기
,julianbebe_63잘 보고 가요 ~ ??146주답글 달기
,i_shin_na갔었어ㅛ구나!!!!!!!!!!!!146주답글 달기
,bene_shin다리 왜늘렷어ㅋㅋㅋ143주답글 달기
,yoori_0923@shin_tepor 각도를 겁나 잘 맞춰따ㅋㅋㅋㅋㅋㅋ 다리늘리기 할 줄 몰라143주답글 달기
,sjy_1212아프리카 같은 날씨에 남산타워 올라갈 엄두는 안나서소화도 시킬겸  실내로 코스 변경~오랜만에 남편이랑 전시회 ??편한 신발로 갈아신고 여기저기 총총총??????#삼성미술관리움#에어컨빵빵#주말데이트#걷기운동ㅋㅋ22시간
,nara.lee_1986#삼성미술관리움 #로얄라운지2일
,d_in.k누구냐2일답글 달기
,irene_hyeonjeongㅋㅋㅋㅋㅋㅋㅋ일하러 간거면서 데이트한척하지 마라 다 이른다1일답글 달기
,nindyakhh.“memories of the present become the past in the future.”6일
,nindyakhh.....#memoriesofthefuture #leeum #leeummuseum #samsungmuseumofart #laurentgrasso #leeumcollection #리움 #삼성미술관리움 #installation #modernart #museum #artcollection #architecture #architexture #ateliersjeannouvel #jeannouvel #steelstructure #structures_greatshots #onepointperspective #minimalism_world #minimalism_masters #exploringtheglobe #wheninseoul #seoul #seoul_korea #southkorea #visit_korea #visitkorea6일답글 달기
,"dailydesigntrendsOMG sweet, nice colors!!?????? Wanna be featured? Write to me to get more info!!6일답글 달기"
,jonghyeon___kim#서울 #삼성미술관리움 #감성쾌남 #간빠레그램1주
,mijunglife언제가?1주좋아요 1개답글 달기
,cgub1109덥다콩아1주좋아요 1개답글 달기
,y_newwave리움 미술관 조금 늦게 오는 바람에 진행중인 전시 #시대교감 과 #동서교감 중 시대교감밖에 못보았다 그나마도 서둘러서 보는 바람에...또와야지 ㅎㅎ #두번가기위한큰그림미술관 자체도 이쁘게 잘 되어있다전시실내부촬영불가 ..#daily #일상 #dailylog #문화생활 #전시 #exhibition #이태원 #삼성미술관리움 #리움 #리움미술관 #samsungmuseum #leeum #문화의날 #상설전시 #시대교감 #고미술 #과거와현대의교감1주
,jeongdaraD+543 ????#삼성미술관리움1주
,5livia민채는 좋겠다?? 이런데가면 민채한테 설명 막 해주지?1주답글 달기
,yuna.pei#三星美?? #首? #삼성미술관리움2주
,daeho_0912접선#데일리룩 #코디 #패션 #ldd #치승 #머희 #삼성미술관리움2주
,daeho_0912??2주답글 달기
,pinkpig820잘보고가요~좋반와주세요??2주답글 달기
,halfblood10Ohh Boii????2주답글 달기
,ji._.eun._.e머리색 애쉬그레이같음2주답글 달기
,ppppppp4.30이번껀 셔츠 좀 이쁘시네요2주답글 달기
,jsh__auspicious순간 백발인줄...ㅎ2주답글 달기
,xiaoying_1996이태원 #이태원 #이태원카페 #삼성미술관 #삼성미술관리움 #그레트힐란 #중국유학생 #일상스타그램3주
,nnicole_zzz第四?是?里！?然我?了也去不了 我也要?！3주답글 달기
,ca_inkr別把欄杆壓跨了??3주답글 달기
,maybonetattoo????3주답글 달기
,jinyusun0821안녕하세요  Beauty Creator  손금옥입니다?? 이미지가 너무  좋으세요??  Beautymodel을  부탁드려도 될까요?1주답글 달기
,c_.hanung날씨 좋은날3주
,oemahumkm.co.idMantab.... bosque!!3주답글 달기
,c_.hanung#미술관#삼성미술관리움#주말#일요일#쉬는날#맑음#조형물#용산#이태원#한남동#일상#소통#댓글#좋아요#팔로우#팔로워#선팔#선팔하면맞팔#데일리#셀피#인친#follow#followforfollowback#instagood#instalike#s#likeforlikes#selfie#daily#ffff3주답글 달기
,wndud2_982019.06.30#삼성미술관리움 #우육미엔 #바람숲 #할랄가이즈6주
,cherish_me_o_o할랄가이즈 먹고싶다ㅜㅜㅜㅜ6주답글 달기
,"me_hyunaya너 갔냐,,,6주답글 달기"
,sso__yeong__오 할랄가이즈 어떰??6주답글 달기
,y__a87할아버지께서 찍으셨던 필름의디지털스캔이 거의 끝났다.이제는 목록도 차근차근 정리하고자료도 반납해야겠다-. #마운트필름#흑백사진#디지털스캔#사진인화#사진정리#정리시작#정겨운사진#미륵사지석탑#신신칼라#삼성미술관리움6주
,jinatv___사진이 멋져요...6주좋아요 1개답글 달기
,kung_4.5Samsung Museum of Art ???????-????#삼성미술관리움 #leeummuseum #korea #korean #koreanstyle #insadong #seoul #seoultravel #seoulkorea #discoverseoul #iphonex #apple #instagram #inst6주
,leemanwen這在??????6주답글 달기
,kung_4.5Samsung Museum of Art ????-??#삼성미술관리움 #leeummuseum #korea #korean #koreanstyle #insadong #seoul #seoultravel #seoulkorea #discoverseoul6주
,hello_soshite_goodbyeLovely post??6주답글 달기
,pekingdak????6주답글 달기
,hjjh0725#김경호 콘서트보러 서울까지 간 김에??#삼성미술관리움 #블루스퀘어 에서 가까운 관계로#오디오설명은필수 #국보 #보물 여기 다 있네#서울미술관 #삼성미술관 #삼성미술관_leeum #블루스퀘어근처 #한남동볼거리9주
,yonghwan0125#삼성미술관리움 #이태원 #서울구경유후!9주
,bongja0723우왕???_??9주답글 달기
,giselepark#삼성미술관리움 수업 후에 남편과 짧은 데이트.현대미술은 어려웡9주
,geminioo06065/22-三星美術館Leeum之前不知道?什?，說這邊是梨泰院的地標，所以就來這邊看看?。??當然是沒有進去，就在外面欣賞建築物然後拍個照就走人?哈哈哈哈（畢竟時間有限????）然後2個互相?對方錄個影??覺得有趣??下次有機會再進去看看????????#三星美術館 #leeum #삼성미술관 #리움 #삼성미술관리움 #? #lastday #?? #???? #?? #?? #?? #?? #??? #view #happy #relax #梨泰院 #이태원10주
,moinchat전시실의 암흑같은 어두움과 상반되게 정제된 흰색으로 뒤덮인 연결통로가 인상적이었다. 거대하고 화려하기보다는 절제되고 모던한 분위기가 오히려 과시하지 않고도 무게감이 느껴지게 했다.....#삼성미술관 #삼성미술관리움 #리움미술관 #이태원미술관 #마크로스코 #알베르토자코메티 #이동기작가 #마리오보타 #장누벨 #렘쿨하스11주
,gg_yyang#삼성미술관리움 나 예술을 잘 모르나봐 ㅋ근데 이쁘당.11주
,ilovemuuyang역시 다리 길다????11주답글 달기
,nic__niccc長腿小姐11주답글 달기
,seula1218#생각하는박물관 #삼성미술관리움......#키즈스타그램 #딸스타그램 #육아일상 #육아맘 #땀맘 #행복한여섯살 #인생샷? #유치원 #이문센? #육아소통? #친구같은딸 #플레이팩토 #생각하는박물관 #발레리나 #미술학원11주
,sorianamat소통하고싶어요?? 맞팔하고가요~♡11주답글 달기
,hello_edeum반가워요^^좋은하루보내세요~!11주좋아요 1개답글 달기
,seula1218#생각하는박물관 #삼성미술관리움......#키즈스타그램 #딸스타그램 #육아일상 #육아맘 #땀맘 #행복한여섯살 #인생샷? #유치원 #이문센? #육아소통? #친구같은딸 #플레이팩토 #생각하는박물관 #발레리나 #미술학원11주
백악미술관,백악미술관
,sukyungsuk#효녀 #겸수회전 #백악미술관 #최연소문하생#하석박원규선생님 #유청변영애선생님 #서경석TV1주
,heeun.yang13인증됨히야히야~대단하네요!!! 서지유..흠 놀랍군!1주좋아요 1개답글 달기
,heeun.yang13인증됨상장에 펑펑 우셨을듯!!1주좋아요 1개답글 달기
,seongmunseon5멋지네요?????♀?1주좋아요 1개답글 달기
,mukmukhi언제나 사랑이 넘치길 바람#묵묵히김정호두번째개인전#꿈속의꿈 #백악미술관 전시장에서일요일 오전의 여유로움을 만끽하며먹그림 그리기니금 부채 먹색 잘난다 ㅎㅎ#수제부채 #매화 #니금부채 #문인화 #먹그림 #수묵화 #인사동전시 #캘리?#calli?#calligraphy?#캘리그라피?#캘리그래피?#손글씨?#묵묵히?#합정?#7번출구?#묵묵히캘리그라피?#묵묵히캘리그라피?#합정서예 #캘리그라피학원 #수강생모집10주
,"vitgeul_calli어제 @kimmi_made 와 다녀온 2번째 전시장은 인친이신 @geulttam_calli  님 전시! 평소에도 멋진 작품을 보여주시는데, 전시회 가서 보니 '우와~'하는 감탄이 절로 난다. 얼굴도 살짝 뵙고 온... 응원할게요. 다음에 또 뵈요~^^#붓으로부르는노래 #한점그리기 #백악미술관.인사동에서 여러 전시가 있어 두루두루 보게 된 하루~^^ 알찼다. 우연히 뵙게 된 이산학교 식구들도 반가웠습니다~????..#인사동 #전시 #눈으로힐링 #나도언젠간 ??????#빛글 #vitgeul_calli #손글씨 #캘리 #캘리사랑 #캘리그라피 #calligraphy #책사랑캘리그라퍼#천호동캘리 #강동캘리 #이산글씨학교 #이산글씨학교강사반14기 #다붓70주"
,sorinamoo_멋지네...70주좋아요 1개답글 달기
,geulttam_calli다음에 길~게봐요70주좋아요 1개답글 달기
,kimmi_made너무 신났던 ~~ 알찼던 하루 ??????70주좋아요 1개답글 달기
,raptorriders_sangyun.어머니 작품전시회??2019.8.4#작품전시회#전각#붓글씨#법정스님#백악미술관#화산남인자#그림 #제가 #살께요??1주
,spikylove????1주좋아요 1개답글 달기
,kristykimmy우리 이모 멋지다!!!??1주좋아요 1개답글 달기
,thunder_turtle_kim??????1주좋아요 1개답글 달기
,revshenrysheart와우 어머니 완젼 멋지시다-1주좋아요 1개답글 달기
,mukmukhi묵묵히 김정호 두 번째 개인전 【꿈속의 꿈】5월 30(목)일부터 6월5일(수)까지인사동 백악미술관 별관에서 전시 합니다~오픈식은 따로 하지 않습니다~전시장은 아침10시부터 저녁까지 오픈합니다시간되시는 분들은 전시보러 오세용~~ #묵묵히김정호 #개인전 #묵묵히김정호두번째개인전 #문인화 #먹그림 #수묵화 #꿈속의꿈 #백악미술관 #백악미술관별관 #캘리?#calli?#calligraphy?#캘리그라피?#캘리그래피?#손글씨?#묵묵히?#합정?#7번출구?#묵묵히캘리그라피?#묵묵히캘리그라피?#합정서예 #캘리그라피학원 #수강생모집10주
,"namchaehyun66축하드립니다 ^^ 3,4월에 걸쳐 전시했던 곳에서 샘의 작품을 볼수있게 되니 더욱 기다려집니다10주좋아요 1개답글 달기"
,soyang_calligraphy축하드립니다 성공적인 전시회 되기를 기원합니다 ^^????????10주좋아요 1개답글 달기
,hongjeongwon1전시를 축하드립니다!!전시장 나들이 합니다??????????10주좋아요 1개답글 달기
,mooldrida선생님~전시축하드려요~저 갑니다~~10주좋아요 1개답글 달기
,damen_calli꼭 봐야할 전시이네요.10주좋아요 1개답글 달기
,art_pong2축하드려요 정호샘??10주좋아요 1개답글 달기
,insangcalli와우 축하드립니다~ 준비하시느라고 고생 많으셨어요^-^??10주좋아요 1개답글 달기
,yuntpop전시 축하드려요~! 멋진 전시였어용~??????10주좋아요 1개답글 달기
,beodlecalli전시 축하드립니다!!10주답글 달기
,mukmukhi묵묵히 캘리그라피 두번째 개인전 꿈속의 꿈 in 백악미술관 야외수업묵묵히 수강생들수제부채만들기니금 부채에 먹그림그리고 캘리로 문구쓰기니금먹색 이쁘게 나네용~#서령필방 #니금부채 #인사동전시 #인사동 #문인화 #백악미술관 #수제부채 #수강생작품#캘리?#calli?#calligraphy?#캘리그라피?#캘리그래피?#손글씨?#묵묵히?#합정?#7번출구?#묵묵히캘리그라피?#묵묵히캘리그라피?#합정서예 #캘리그라피학원 #수강생모집10주
,june_dailylife멋지네요 쌤~~~ 오전에 후다닥 한번 다녀와야겠네요10주좋아요 1개답글 달기
,seyeon_calli쌤~부채 너무 이뻐서 따라 그렸어요~^^ 많이 어렵지만 조금씩 재미를 찾아가고 있어요????10주좋아요 1개답글 달기
,a_blessed__person와아~~저 정말 이런 스타일 그렇게 좋아하지않았는데...정말...저의 생각이 틀렸버렸네요..넘 예쁘네요..넘 멋지네요 ^^♥10주답글 달기
,ifruitcolor응원하는 서예 #전각 작가님의 첫 개인전이라 찾아갔어요^^ 제 이름을 전각해주신 도장이 정말 맘에 들어서 담에 전시회하면 얼른 가야지 했는데 올해가 가기전에 딱! 가볼수 있게 되었네요...부드럽지만 힘있는 서체에. 바람과 꽃을 이야기한 내용에. 저는 바람풍 글자가 마음에 남네요^^집에 하나 업어오고 싶다 ㅎ...#우경 #홍순형 #인사동 #백악미술관 #전각도장 #연남동 #몽오재 #첫개인전을축하합니다 #대흥하세요 #hongsh11301130113032주
,ifruitcolor좋읔 작품을 위해 노력하고 고민하신 작가님들을 위해 댓글에 작가님께 응원메시지를 남겨주세요~힘이 되시게 전달해 드릴께요!!^^32주답글 달기
,midorii1004마지막 작품 정말 멋지네요. 한문이라 ㅎㅎ 무슨 글씨에요?32주답글 달기
,andante1201전서에..예서 전각까지 멋집니다..제가 아는 분의 작품이랑 많이 닮아서 깜놀했어요ㅎ32주답글 달기
,rothy_house빵가워요 ?????32주답글 달기
,hongsh113011301130고민와요^^??29주답글 달기
,cho3950선학회회원작품전시회 #백악미술관 #선학회 #회원작품전시회11주
,mdkim001전시가 좋네요~~??????????11주좋아요 1개답글 달기
,jejubalam????????11주좋아요 1개답글 달기
,sewonyks선생님!!!전시 축하드립니다^^11주좋아요 1개답글 달기
,busan_bidf잘 보고 갑니다 :-) BIDF도 많이 기대 해주세요!11주좋아요 1개답글 달기
,yangcunhyi3450멋진 작품들이네요??11주좋아요 1개답글 달기
,sisters61Beautiful??11주좋아요 1개답글 달기
,photo_freesia_mi정성이 가득담긴 작품들 넘 멋지네요.전시회 축하드려요.??????10주좋아요 1개답글 달기
,balgaom??멋진사진 감사히 잘 보았습니다.?? 가구의 것은 수놓은 것인지요.?? 4분중에 왼쪽 1번째분이????10주좋아요 1개답글 달기
,"shspecial전시회 축하드립니다. 공부하는 어머니, 생각하는 아내, 노력하는 나~~ 너무나 멋집니다. 모두들 본받아야 할 명제네요. 준비하시느라 힘드셨을텐데 전시회 하시며 많은 보람이 있으시겠어요. ??????10주좋아요 1개답글 달기"
,thanoskempas1I love this share??9주좋아요 1개답글 달기
,doul.calli@star_sky.calli 별하오희숙 먹꽃 캘리그리그라피 개인전에 다녀왔습니다. 인사동 #백악미술관 4월20일까지 열립니다. #세상에서서나를보다 전시는 별하선생님이 들려 주고 싶은 이야기들을 그림과 글씨로 표현하셨습니다. 그 이야기는 보는 이의 몫이기도 합니다. 소박한 전시 공간에 가득 메운 온기를 고스란히 받고 왔습니다.#인사동 #캘리그라피 #전시회 #별하오희숙개인전16주
,star_sky.calli찾아주셔서 감사드립니다 ~??16주좋아요 1개답글 달기
,"eimbook안녕하세요. 이아임북입니다.오늘은 이아임북과 함께한 한.중 청년서예가 교류전을 소개해 드립니다.일시 : 2019. 08. 15~ 08. 21오픈식 : 08. 15(수) 오후 04 : 30장소 : 백악미술관 1, 2관참여작가 : ???, 姚?瑾, ?少?, ?社英, ?生勤, ???, 武?梅, 胡紫南,王力?, ?克忠, 郭克耀, ?永恒, ?瑞?, ???,???, 李??, ??, 王玉璋, 李泳村, 李奕?, ?君?, 王斯超, 任雪原, 李慧, 姚娜, 元博, ??蓉강승일, 김석곤, 김연, 김정민,,박세호, 박양준,,이광호, 이도영, 이동진,이정철, 이종암, 임종현, 정재석, 정준식, 조향진, 진승환, 최재석, 최정근, 한소윤많은 분들의 사랑과 관심 부탁드립니다.#한국청년서단 #한중청년서예가교류전 #서예전시 #서예 #백악미술관 #도록 #작품집 #도록디자인3일"
,"eimbook안녕하세요. 이아임북입니다.오늘은 이아임북과 함께한 한.중 청년서예가 교류전을 소개해 드립니다.일시 : 2019. 08. 15~ 08. 21오픈식 : 08. 15(수) 오후 04 : 30장소 : 백악미술관 1, 2관참여작가 : ???, 姚?瑾, ?少?, ?社英, ?生勤, ???, 武?梅, 胡紫南,王力?, ?克忠, 郭克耀, ?永恒, ?瑞?, ???,???, 李??, ??, 王玉璋, 李泳村, 李奕?, ?君?, 王斯超, 任雪原, 李慧, 姚娜, 元博, ??蓉강승일, 김석곤, 김연, 김정민,,박세호, 박양준,,이광호, 이도영, 이동진,이정철, 이종암, 임종현, 정재석, 정준식, 조향진, 진승환, 최재석, 최정근, 한소윤많은 분들의 사랑과 관심 부탁드립니다.#한국청년서단 #한중청년서예가교류전 #서예전시 #서예 #백악미술관 #도록 #작품집 #도록디자인3일"
