3595,인생육회,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,마시따 마시쏘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,고척근린시장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,경동시장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,가락몰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,생활의달인에 출연한 횟집가락시장역 1번 출구로나와회센타에 들어가면 바로있음1인 3만원밑반찬이 다양하고 서비스로 멍게 산낙지 등이 나옴상차림비나 매운탕비나 따로받는 식당보다는훨씬 저렴한듯원하는 회로만 구성할수도 있음단점은 주위에 다 이러한 횟집이다보니너무 시끄럽다ㅠ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,여긴 진짜 미쳤음....회를 평소에 좋아해서 많은 횟집을 갔지만 이정도 퀄리티의 횟집은 태어나서 처음임.회 퀄리티 정말 미쳤고 너무 신선 그 자체매운탕 퀄리티 개개미침. 이런 매운탕 난생 첨봄.정말 너무 쩔어서 감탄만하게되는 엄청난 집.심지어 서비스도 미친좋음.....도대체 단점은 어디에.... 여긴 별5개도 모자라다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,음식은 괜찮은데 이모들이 진.짜. 불친절함주변에 친절한집 많으니 골라가면 될 듯하고2인 6만원 3인 8만원 고정으로 정해두고 상차려주는데 다못먹는다고 3인 육만원 상으로 먹은거임다른집은 소자가 6만원이라 상관없는데 여기는 인당으로 받아서 좀 ㅂㄹ였고 매운탕은 조미료 맛이 많이 안나서 괜찮았다! 아무튼 기분 좋게는 못먹어서 별루^^그리고 산낙지 서비스 다른 곳(포항상회)랑 차이날 정도로 정말 작은놈으로 줘서 아쉬웠음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,가락농수산물종합도매시장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,남산야외식물원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,서울숲곤충식물원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,서울식물원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,서울창포원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,푸른수목원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,홍릉수목원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,2001아울렛 구로점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,2001아울렛 중계점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,2001아울렛 천호점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,뉴코아아울렛 강남점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,"콩나물국밥(7000\)특출나지 않지만, 자꾸만 생각나는, 자주 보고싶은, 담백하고도 맛깔스런 한 상.콩나물국. 쉽고도 어렵다. 잘못하면 콩나물 비린내까지 난다. 어설프게 따라하면, 짜기만 하다. 역시 유명한 데는 이유가 있고, 체인이 되면서 그 감동이 줄었다는 말도 많이 들었지만 그래도 콩나물국밥은 내겐 comfort food 같은 존재다. 부글부글 끓는 국밥에 노른자를 뭉근히 풀어 채 익기 전에 후루룩 떠먹고, 토렴한 쌀알을 꼭꼭씹어 개운한 국물을 먹고있다보면 서러운 일들을 위로받는 기분이 든다. 반쯤 남은 국물엔 장조림을 풀어 살짝 간을 가미해 먹으면 또 새로운 맛이 나니 재미도 있다. 때로는 '기본'이 가장 어렵다. 딱 더도말고 덜도말고 이런 담백한 콩나물국밥이 너무 고프다. 위로를 주는 국밥의 그 맛을 찾아 헤매다보면 어느새 나도 이런 국밥같은 사람이 되고싶다는 생각이 자주 든다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,맛있당국밥으로 속달랠때 딱조음ㅎㅎ뜨끈뜨끈하고 약간 자극적인 맛 김넣어먹는거도 좋다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,맛있어요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,"한줄평: 시원한 콩나물국밥이 생각날 때 찾는곳!전주 콩나물국밥이 맛있고 유명한 걸 모르는 사람은 거의 없을거다. 특히 전주에 가면 3대 콩나물국밥집이 있는데, 바로 삼백집, 왱이집, 현대옥이다. 사실 그밖에도 유명한 집이 많겠지만 이 세곳이 전주를 찾는 사람들에게 가장 많이 이름이 오르내리는 곳들이다. 그 중에서도 전국적으로 체인을 많이 내고 있는 곳이 바로 삼백집. 우리 가족은 전주까지 가지 않아도 맑고 시원한 삼백집의 콩나물국밥을 먹기 위해서 종종 뉴코아아울렛 강남의 삼백집을 찾는다.우리 가족은 셋이서 콩나물국밥(6000원) 한 그릇에 전주놋그릇비빔밥(8000원)에다가 찜닯 반마리(1만8000원)를 주문했다. 항상 이곳은 메뉴가 일찍 나와서 좋다. 그만큼 회전율도 높은 편. 삼삼하면서도 콩나물로 우려낸 시원한 맛은 술이라도 한 잔 마셨던 날이면 속이 아주 시원하게 풀린다. 본점이랑 맛 차이가 있을순 있겠지만, 크게 차이를 느끼지 못해서 항상 맛있게 먹는다.놋그릇비빔밥도 정말 맛있다. 다들 와서 콩나물국밥만 주로 먹고가는데, 여기 비빔밥도 괜찮다. 콩나물 시금치 애호박 숙주나물 등 다양한 고명이 들어간 비빔밥을 샥샥 비벼서 먹는데 이것도 맛있다. 찜닭은 생각보다 평범했다. 안동찜닭을 좋아하는 편이라 봉추찜닭 자주 찾았었는데, 봉추랑 비슷한 스타일. 하지만 콩나물국밥이나 비빔밥처럼 감동을 주는 맛은 아니다.아마도 우리 가족은 콩나물국밥이 생각나면 이곳을 또 찾지않을까 싶다. 언제나 변함없이 깔끔하고 시원한 국물이 생각날 때는 가까운 이곳을 찾을듯.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,엄청 뜨거워요.. 조심하세요. 다른거 드시길 추천해요. 너무 그저 그렇네요ㅠㅠ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,뉴코아아울렛강남점1관,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,롯데아울렛 서울역점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,롯데팩토리아울렛 가산점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,마리오아울렛1관,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,마리오아울렛2관,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,마리오아울렛3관,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,현대시티몰 가든파이브점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,"핑크핑크한 네온사인이 인상적인 미미미.가든파이브 갈때마다 궁금했었는데 이번에 방문해봤어요.음료 사이즈는 모두 원사이즈였는데 가격...에이드한잔과 코코넛라떼, 블루베리치즈케이크 주문을 했더니 2만원이 넘는 가격....트로피컬선셋 에이드는 망고와 레몬맛이 강한데 상큼하고 시큼한 맛! 날도 더워져서 계속 상큼하고 시원한 음료만 찾게되는데 요즘같은 날씨에 마시기 좋은 것같아요.코코넛라떼도 적당히 꼬숩하며 코코넛향과 맛이 좋았고, 블루베리치즈케이크는.. 쇼케이스에서 봤을땐 분명 꾸덕한 치즈일줄알았는데 무스 케이크..음료는 가격만빼만 만족했지만 케이크는ㅜㅜㅜ1만원 이상구매하면 아이스크림을 무료로 주신다고 하셔서 아이스크림까지 먹었는데, 부드럽고 깔끔해서 맛있었어요!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,현대시티아울렛 동대문점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,"특별한 날 방문하기 좋은 곳,코스 보다는 티본스테이크에 사이드로 몇가지 곁들이는데 낫지 않을까 하여 단품으로 주문해보았다. 매쉬포테이토와 어니언링, 샐러드를 주문했는데.. 결론적으론 내가 고른 사이드 디쉬는 비추한다.티본스테이크는 달콤한 언사와 함께 서비스로 포터하우스로 업그레이드 주셨다고 해서 매우 만족했다. 오히려 이정도면 비싸지 않게 느껴질 정도? 다만 돌판에 나오는데 미디엄레어로 주문했지만 굽기는 일정치 않았다. 다섯가지 소금에 번갈아 찍어 먹었는데 향이 강하지 않아 그 맛을 구분해내느라 오히려 고기맛에 방해받는 기분도 살짝?들었다. 그냥 맘편히 먹는게 최고다.와인도 한잔 해야겠기에 글라스 와인으로 주문했는데.. ㅠㅠ 너무 맛있었지만 생각보다 조금 따라주셔서 애가 탔다 ㅋㅋㅋ저절로 슬픈 눈빛..마지막으로 기본으로 나오는 그 빵은 정말 맛있었다.티본스테이크 O 이름모를 샐러드 X (그냥 풀)매쉬포테이토 X (그냥 감자)어니언링 X (어니언빵이라고 보면됨)와인 O기본 팝오버브레드 O (맛집)그냥 무난하게 코스가 나을 듯..하지만 맛있었다 ㅋ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,"호텔묵으러 간 김에 들러본 비엘티.. 예전부터 이야기는 참 많이 들었는데 그 명성 그대로였다.시그니처라고 하는 팝오버브레드, 한우 우설, 육회, 갈비살, 안심 디저트까지 완벽했다~~~",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,동대문에 갈 일이 있어 런치에 BLT스테이크 하우스에 들렀다. 예전에 이곳에서 상당히 좋은 인상을 받았기에 혼자서 호사를 부려보고자 방문. 서비스는 양호했다. 직원들은 친절했으며 내부는 쾌적하고 깨끗했다. 다만 가장 중요한 고기가 생각보다 실망스러웠다.고기의 굽기 정도는 미디엄레어로 잘 맞춰져서 나왔으나 뭔가 부드럽지 않고 질겨 입에서 겉도는 느낌이 없지 않았다. 고기라면 혼자서 3인분 이상도 헤치우는 내가 고기를 먹으면서 그닥 부족하다는 느낌을 못받았으니 양은 적당했지만가격에 비해 만족감이 그리 크지는 않은 한 끼였다.아무래도 미식 자체를 위해서보다는 데이트를 위해서 재방문하지 않을까 싶은 그런 곳.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,팝오버 빵이 진짜 맛있네요 생각날 것 같아요안심도 넘 부드럽고 간도 잘 되어있습니다다채로운 소금도 굿 매쉬드포테이토도 굿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,스테이크 이력이 낮은 관계로 뭐라 말을 하기가 건방진 감이 있지만 확실히 여의도 콘래드의 40만원짜리 식사보다 훨씬 맛있다. 붓처스컷같은 곳이랑 비교하면 실례고...일단 드라이에이징을 해서 그런가 고기가 엄청 먹힌다. 보통 스테이크를 먹다보면 느끼함에 안들어가는데 굽기도 잘맞춰서 나오고 가격도 이런저런 할인을 쓰면 진입장벽정도도 아니다. 다만 손님이 많은 날은 직원이 적어서 그런가 일처리가 좀 느린 것이 흠.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,현대아울렛 가산점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,다시는 패밀리레스토랑 가지말아야겠다 생각 할 정도였음.맛이나 서비스나..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,아웃백은 언제나 맛있어요빵 리필 느린거빼곤 너무조아요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,아웃백 중에선 짜지않고 고기도 맛좋게 잘 구워줌.오늘도 역시나 안정된 맛과 친절한 서비스가 좋았음.이번에도 직원의 실수가 있었으나 이번에도 매니저선생님이 쿨하게 처리해주심.메뉴 두 개가 안나와서 보니 주문 누락이라 그냥 준다고해서 싸나이답게 계산 다 해줌.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,"날이 갈수록 그 수가 줄어드는 아웃백. 예전같지 않은 맛과 메뉴의 한계가 큰 이유이다.  얼마전 여의도점에선 불친절한 서비스와 짠 맛에 큰 실망을 금치 못하였으나 예전 아웃백의 향수를 살려 다시 한번 도전하였다.현대아울렛에 있는 금천점은 매장도 깔끔하고 직원분들도 친절하며 무엇보다 맛이 있다.투움바 파스타를 보면 그 매장의 맛을 가늠할 수 있는데 짜지도 않고 적절한 간에 알맞은 면의 익힘이 마음에 들었다.스테이크도 레어, 미듐, 미듐웰던으로 모두 테이스팅을 해분 결과 양호하였다.담당서버분이 실수로 메뉴를 잘못 내왔으나 메니저님이 신속하고 후렉서블하게 처리해주셔서 잘 먹고 나왔다.하지만 메뉴의 한계가 극명하여 좀 지겹기도 하였고 무엇보다 아웃백은 줄기차게 나오는 신메뉴들이 제대로 된 것이 없는 것이 참으로 안타까울 뿐이다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,목동종합운동장 실내아이스링크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,롯데월드 아이스링크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,코엑스아쿠아리움,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,아쿠아플라넷63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,롯데월드 아쿠아리움,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,스타일난다 핑크호텔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,원더플레이스 타임스퀘어점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,장안온천,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,봉일온천,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,SeaLaLa워터파크&찜질방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,송파파크하비오 워터킹덤 워터파크&찜질스파,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,도도글라스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,남산골한옥마을,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,"한국말을 잘 못 하시는 인도분(추정)께서 운영하시는 식당. 치킨빈달루 커리와 탄두리치킨 반쪽, 그리고 플레인 난과 버터 난 먹음. 약간 매콤한 치킨빈달루가 취향저격.. 너무 맛있고 배불리 먹었음.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,맛있어요 탄두리치킨도 부드럽고 난이 특히 바삭바삭라씨는 다른 곳보다 더 진하고 약간 막걸리맛이 날 수도 있습니다주차장 없는게 아쉽네요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,여기는 라씨가 참 맛있어요오우. 난도 마싯어요우.커리도 마싯어요우. 런치세트에 있는 베지터블 커리 증말 마싯어요우.  다른 커리집과 비교했을 때 가성비 갑..커리 맛 자체가 탑은 아님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,주인이랑 종업원분들이 진짜 인도분들이심기대하고 먹었는데 인도맛카레먹기에 나쁘지않음입맛에 맞았움 ㅇㅅㅇ)!먹어본 인도카레중에 베스트는 아니엇지만 맛있게먹었다매운향신료+치킨 조합은 웬만하면 성공함,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,인도에서 오신 분들?이 운영하시는 곳. 주문도 영어를 섞어가며 했다ㅋㅋ 갈릭난과 치킨마살라 커리 정말 맛있었다. 세트로 시키니까 양이 많아서 남기고 온게 슬펐다ㅠㅠ 난은 하나를 시키면 양이 좀 적지만 밥과 먹으면 든든하다. 라씨도 괜찮은 편! 오랜만에 입맛에 잘 맞는 커리를 먹어서 만족했다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,백인제가옥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,석파정,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,세검정,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,버섯피자랑 해물떡볶이 양이 진짜 많아요!버섯향이 너무 좋아서 반했는데 해물떡볶이는 더 맛있어서 반했어요 송주(커피+맥주)꼭드세요 특이한데 계속 생각나는맛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,말이 필요없다. 그냥 존맛탱? 내 인생맛집 중 하나?? 여긴 강추!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,예전엔 고등학교 다닐 때 일부러 큰맘먹고 올 정도로 맛있었는데.. 예전같지 않네요 ㅠㅠ 그땐 웨이팅도 길어서 미리 예약해야 했는데 얼마전에 예약하고 가보니 예약한게 민망할 정도로 휑해서 놀람 ㅋㅋㅋ 사장님이 바뀐것인지 손님이 줄어서 그런지 한쪽에는 팔찌 공방이 들어서 있어요페퍼로니피자와 버섯피자 해물볶음밥? 치즈 해물 떡볶이를 시켰는데 버섯피자가 베스트였고 페퍼로니 피자는 재료가 실해서 좋았어요. 해물볶음밥은 그냥 그랬는데 떡볶이는 가격에 비해 양이 너무 적어서 먹을 게 없고.. 재료를 과도하게 아낀 느낌이라 아쉬웠어요 ㅠㅠ 원래 단호박 떡볶이가 유명했는데 제가 잘못 본건지 메뉴에도 없어져있고.. 뭔가 변한 것은 분명한 곳 :( 아참 피클은 작은 병에 따로따로 담은 것을 가져다 줘서 뭔가 위생적인 느낌이라 그건 좋았어요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,대학다닐때 많이갔던곳인데 영업시간이 10시까지로 단축됐더라구요 (주방마감9시)식사중에도 정산하러오시고 먹는데 불편하더라구요 다시는 안갈듯해요.. 맛은변치않았는데 아쉬워요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,"리코타치즈샐러드, 단호박허니피자. 완존 맛잇어요.. 가게도 예뻐욤",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,서울 암사동 유적,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,정릉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,주물럭을 먹었어요! 오리 자체도 맛있고 채소랑 치즈계란 부침(?)도 매운맛 중화해 주면서 맛있게 먹었습니당 그런데 강황소주랑 피자는 지금 없다구 하네요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,서울인데 서울이 아니라 근교로 나가서 가든서 먹는것 같은 분위기. 고기맛도 좋고 분위기도 좋네요 :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,"#오리구이 #철판구이 #볶음밥 회사 동료들과 방문한 곳입니다. 정릉의 산동네에 위치한곳인데 주택가임에도 특이하게 개천이 앞에 있어서 등산로 밑의 고기집 같은 그런 곳 입니다. 식당에 들어서서 테이블에 착석할때 거대한 철판을 보고 '맛있겠네' 라는 생각을 하게 됩니다.기본 셋팅으로 들깨죽이 나오는데 들깨죽이 꽤 맛있더군요. 오리구이를 주문하면 양파, 버섯과 함께 오리고기를 철판에 구워주시는데 처음부터 끝까지 직원분이 구워주십니다. 오리 기름이 좔좔 흐르는 시점에 부추와 김치등을 추가로 얹어서 볶기 시작하는데 이건 뭐 시각적으로 이미 압도당하더군요. 오리고기는 탱글탱글함을 유지하고, 채소는 적당히 기름에 적셔졌기 때문에 식감이며 고소함이며 나무랄곳 없이 맛있습니다. 고기를 다 즐기고 나면, 밥을 볶아먹을 수 있는데, 이미 잘 달구워진 철판과 그위를 적당히 적신 기름기 때문에 맛이 없을 수 없는 볶음밥이었습니다. 철판에 잘 눌러진 밥을 맛있게 마무리 하고 계산을 할때, 카운터 직원분이 소프트아이스크림을 하나씩 주시더라고요. 에피타이저 부터 디저트까지 전부 다 잘 즐길 수 있는 그런 곳입니다 .또 가고 싶네요.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,회사 사람들 집들이 하기전에 같이 와보고 싶어 들어간 동네의 식당. 지나가다가 항상 궁금했던 곳이었는데 홀릭분들 리뷰도 있고 해서 가기로 결정! 오리로스 대를 시켰는데 양은 살짝 적은 느낌이었지만 밥까지 볶았을때는 딱 괜찮은 느낌. 고기 자체의 맛도 훌륭하고 같이 볶는 야채도 좋았다. 직원분들도 친절한 편이었던 듯.  집 500m 내에 식당 자체가 많이 없는데 좋은 곳 찾은거 같다..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,"정릉천을 타고 북한산으로 올라가다보면 있는재미있는 이름의 오리고기 전문점입니다. 우이신설경전철 북한산보국문역에서 버스로 두 정거장 타고 올라가도 되고, 정릉천을 따라서걸어 올라가도 됩니다.오리 로스와 주물럭, 훈제가 주 메뉴인데 대부분 오리 로스를 많이 주문합니다.가격대비 양도 많고 김치와 부추와 함께 먹는 고기가 아주 맛있습니다.치즈와 계란을 올려 주는 것도 특이하고서비스로 주는 들깨탕과 치즈김치 계란말이도일품입니다.그리고 마무리로 볶음밥이 대미를 장식합니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,김밥레코즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,리홀뮤직갤러리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,바이닐앤플라스틱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,엠투유레코드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,네온문,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,데일리라이크 세로수길점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,디저트신드롬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,롤리포니,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,메종 키티버니포니 서울점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,메종드알로하,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,몽글몽글,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,사이드로 시켰던 계란말이는 보이는 것 보다 훨씬 부드럽고 맛있었지만 정작 메인인 카레가 그냥 그랬다. 가격이 센편이라 이 가격을 주고 또 먹으러 올 일은 없을 것 같다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,최악의 서비스.누가 손님이고 주인이지.친절함은 바라지는 않는데 적어도 손님한테 화를 내면 안되는거 아닌가요?사장은 주방에서 요리만 만들고 손님들도 홀스텝때문에 밥먹다가 다 기분 안좋고 나가면서 투덜투덜? 가격이 비싸면 그만큼 가치를 보여주세요일부러 후기 올립니다 후기좀 먹고 정신좀 차리시길,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,맛은 무난하지만 맛을 고려했을 때의 가격은 무난하지 않습니다. 하지만 카레를 좋아하기 때문에 가끔씩 생각나는 편입니다. 간이 안맞아서 물을 많이 마시게 됩니다. 하지만 토핑은 충분히 맛있었습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,가격에 비해 양이 적고 이 가격으로 다른 카레집 가는게 훨씬 좋을것 같습니다.나름 비주얼 신경쓰시려고 하는것 같았는데 아쉽습니다. 기름이 오래되어 그런지는 모르겠으나 비프카츠 튀김 옷 색깔이 거뭇하며 신선한 기름으로 튀긴 맛이 아닌듯 합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,구름 크림계란카레를 먹었는데 신기하고 맛있었습니다. 그냥 아무렇게나 들어갔는데 괜찮은 곳을 발견해서 기분 좋네요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,문고리닷컴 현대시티아울렛동대문점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,미미도넛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,미술소품,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,생활창작장소KEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,수바코2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,에이치픽스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,오데옹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,오앙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,이감각,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,제니로켓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,쥬쥬마켓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,플뤼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,호시노앤쿠키스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,MARY BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,MUJI 강남점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,떡이 짱이에요 입에서 살살 녹는 부드러움. 팥도 맛있어요. 떡집이였다면 점수를 더 후하게 줬을텐데.. 밑에 쌓인 우유빙수 입자가 커서 아쉬웠어요. 양도 적어서 가격대도 높게 느껴지지만 이 근방에서 먹을 수 있는 괜찮은 퀄리티의 빙수.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,돌아다니다가 지쳐서 앉았어요. 밀크빙수(7500원) 시켰구요. 개인적으로 파리크로상 빙수를 참 좋아하는데 유사한 맛이라 좋았어요. 기본적으로 우유빙수는 맛이 없을 수가 없는 것 같아요. 고명으로 올라간 떡도 쫄깃쫄깃했구요. 팥도 달달하니 당 충전하기에 좋았어요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,딸기 빙수는 딸기 잼이랑 딸기우유랑 같이 얼려서 갈은 맛이였어요! 달아요~ 떡은 너무너무 안달아서 좀 안어울리는거 같긴 하지만 쫄깃하고 좋았어요. 팥빙수도 달지 않고 맛있었어요. 양은 적어 보이지만 먹으면 많아요! 푸드코트라서 오래 앉아 먹을 분위기는 아니에용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,고속터미널역 신세계백화점 푸드코트 옆에 있는 작은 눈꽃빙수집. 막 맛있는 건 아니고 그냥 달달구리하고 괜찮아요! 밥먹고 입가심하러 가끔 먹는데 위에 얹혀진 떡이 쫄깃하고 맛있어용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,비싸고 야미 적지만맛은있음본인에겐 밀탑과 쌍벽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,slower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,WxDxH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,북악스카이웨이팔각정공원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,양재시민의숲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
